,DateTime,TagName,Value,vValue,Quality,QualityDetail,OPCQuality
1259743,2018-12-06 13:02:44.2030000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,704,192
1259751,2018-12-06 13:02:46.2600000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
1260012,2018-12-06 13:07:09.4790000,DTMK_dy1pd_jtlx.PV,,,1,24,24
1260134,2018-12-06 13:08:31.5100000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
1260651,2018-12-06 13:11:04.3280000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,704,192
1260675,2018-12-06 13:11:08.3850000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
1270098,2018-12-06 18:34:32.4320000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
1270100,2018-12-06 18:34:34.4010000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
1271010,2018-12-06 19:03:04.0570000,DTMK_dy1pd_jtlx.PV,,,1,24,24
1271150,2018-12-06 19:04:26.3700000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
1272821,2018-12-06 19:53:54.7450000,DTMK_dy1pd_jtlx.PV,,,1,24,24
1272943,2018-12-06 19:55:17.3540000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
1273285,2018-12-06 19:59:37.4010000,DTMK_dy1pd_jtlx.PV,,,1,24,24
1273408,2018-12-06 20:00:59.4010000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
1273814,2018-12-06 20:07:21.8700000,DTMK_dy1pd_jtlx.PV,,,1,24,24
1273918,2018-12-06 20:08:43.7600000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
1273950,2018-12-06 20:08:49.7920000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
1273951,2018-12-06 20:08:49.7920000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
1274241,2018-12-06 20:18:39.2760000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
1295729,2018-12-06 21:37:43.8850000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
